id,influence
1892,1.14815
1893,1.0818
1894,1.0527
1895,1.0527
1896,1.1345
1897,4.69907
1898,1.0527
1899,1.13113
1900,1.18604
1901,1.0527
1902,1.0527
1903,1.15478
1904,1.26684
1905,1.0527
1906,1.0527
1907,1.20088
1908,1.13113
1909,1.0527
1910,1.0527
1911,1.0527
1912,1.3027
1913,1.0527
1914,1.0527
1915,1.0527
1916,1.0527
1917,1.0527
1918,1.0527
1919,1.50494
1920,1.0527
1921,1.38366
1922,1.10285
1923,1.0527
1924,1.43938
1925,1.61334
1926,1.0527
1927,1.0527
1928,1.0527
1929,1.20811
1930,1.0527
1931,1.09972
1932,1.0527
1933,1.0527
1934,1.60203
1935,1.0527
1936,1.0527
1937,1.0527
1938,1.84181
1939,2.70329
1940,1.0527
1941,1.0527
1942,1.0527
1943,1.0527
1944,1.42798
1945,1.0527
1946,1.0527
1947,1.09154
1948,1.0527
1949,1.0527
1950,1.74962
1951,1.32053
1952,1.09161
1953,1.24318
1954,1.28169
1955,1.0527
1956,2.26959
1957,1.26942
1958,1.18174
1959,1.0527
1960,1.38103
1961,1.24318
1962,1.0527
1963,1.3376
1964,1.11998
1965,1.96797
1966,4.62064
1967,1.96797
1968,2.41241
1969,4.03899
1970,1.21166
1971,1.05889
1972,1.05889
1973,1.33537
1974,1.09292
1975,1.05889
1976,1.18851
1977,1.35986
1978,1.05889
1979,1.11435
1980,1.05889
1981,1.28133
1982,1.15356
1983,1.05889
1984,1.16259
1985,1.35418
1986,1.09292
1987,1.19662
1988,1.31535
1989,1.19662
1990,1.17763
1991,1.05889
1992,1.19662
1993,1.4711
1994,1.17763
1995,1.09292
1996,1.19662
1997,1.05889
1998,1.13733
1999,1.05889
2000,1.16259
2001,1.05889
2002,1.31535
2003,1.19662
2004,1.31535
2005,1.17407
2006,1.16259
2007,1.05889
2008,1.21166
2009,1.05889
2010,1.05889
2011,1.05889
2012,1.15192
2013,1.05889
2014,1.05889
2015,1.05889
2016,1.05889
2017,1.09292
2018,1.05889
2019,1.05889
2020,1.05889
2021,1.05889
2022,1.27688
2023,1.17763
2024,1.19662
2025,1.05889
2026,1.16259
2027,1.05889
2028,1.58275
2029,1.34659
2030,1.21166
2031,1.52496
2032,1.05889
2033,1.05889
2034,1.05889
2035,1.05889
2036,1.15192
2037,1.16259
2038,1.41356
2039,1.49537
2040,1.33438
2041,1.49537
2042,1.49537
2043,1.49537
2044,1.49537
2045,1.08182
2046,1.60941
2047,1.21953
2048,1.90449
2049,1.38781
2050,1.08182
2051,1.08182
2052,1.08182
2053,1.76588
2054,1.08182
2055,1.08182
2056,1.47159
2057,1.08182
2058,1.08182
2059,1.08182
2060,1.49537
2061,1.49537
2062,1.08182
2063,1.11352
2064,1.49537
2065,1.24281
2066,1.49537
2067,1.33438
2068,1.49537
2069,1.08182
2070,1.24281
2071,1.33438
2072,1.49537
2073,1.49537
2074,1.08182
2075,1.08182
2076,1.08182
2077,1.08182
2078,1.08182
2079,1.08182
2080,1.24281
2081,1.90996
2082,1.08182
2083,1.08182
2084,1.49537
2085,1.08182
2086,1.90996
2087,1.28253
2088,1.24281
2089,1.49537
2090,1.45578
2091,1.49537
2092,1.08182
2093,1.08182
2094,1
2095,1.18182
2096,1.18182
2097,1.18182
2098,1.18182
2099,1.18182
2100,1.18182
2101,1.18182
2102,1.18182
2103,1.18182
2104,1.18182
2105,1.18182
2106,1.18182
2107,1.18182
2108,1.18182
2109,1.18182
2110,1.18182
2111,1.18182
2112,1.18182
2113,1.18182
2114,1.18182
2115,1.18182
2116,1
2117,5
2118,1
2119,1.65214
2120,1.47803
2121,1.34182
2122,1.86375
2123,1.51892
2124,1.31515
2125,6.29268
2126,1.73396
2127,2.82969
2128,1.18182
2129,1.18182
2130,1.53737
2131,1.37167
2132,1.39074
2133,2.08821
2134,1.44001
2135,1.81144
2136,1.18182
2137,3.00497
2138,1.37463
2139,1.03126
2140,1.03199
2141,1.03199
2142,1.03199
2143,1.03199
2144,1.03199
2145,1.06325
2146,1.30552
2147,1.03199
2148,1.03199
2149,1.06325
2150,1.03199
2151,1.03199
2152,1.03199
2153,1.03199
2154,1.03199
2155,1.03199
2156,1.03199
2157,1.03199
2158,1.07239
2159,1.21665
2160,1.52507
2161,1.06325
2162,1.03199
2163,1.03199
2164,1.03199
2165,1.03199
2166,1.21665
2167,1.20099
2168,1.03199
2169,3.04559
2170,1.06325
2171,1.92603
2172,1.06325
2173,1.03199
2174,1.03199
2175,1.06325
2176,1.03199
2177,1.03199
2178,1.03199
2179,1.76854
2180,1.06325
2181,1.05304
2182,1.03199
2183,1.06325
2184,1.06325
2185,1.03199
2186,1.03199
2187,1.25321
2188,1.16144
2189,1.50556
2190,1.03199
2191,1.06325
2192,1.06325
2193,1.48683
2194,1.03199
2195,1.06325
2196,1.24791
2197,1.03199
2198,1.03199
2199,1.06325
2200,1.03199
2201,1.17298
2202,1.06325
2203,1.21665
2204,1.24791
2205,1.03199
2206,1.03199
2207,1.06325
2208,1.03199
2209,1.03199
2210,1.03199
2211,1.03199
2212,1.03199
2213,1.03199
2214,1.03199
2215,1.03199
2216,1.03199
2217,1.03199
2218,1.03199
2219,1.24791
2220,1.28447
2221,1.03199
2222,1.03199
2223,1.06325
2224,1.06325
2225,1.03199
2226,1.03199
2227,1.03199
2228,1.03199
2229,1.03199
2230,1.03199
2231,1.03199
2232,1.16851
2233,1.03199
2234,1.03199
2235,1.06325
2236,1.03199
2237,1.06325
2238,1.03199
2239,1.19615
2240,1.03199
2241,1.03199
2242,1.03199
2243,1.03199
2244,1.03199
2245,1.03199
2246,1.03199
2247,1.14964
2248,1.03199
2249,1.03199
2250,1.24791
2251,1.03199
2252,1.03199
2253,1.03199
2254,1.03199
2255,1.03199
2256,1.03199
2257,1.06325
2258,1.12212
2259,1.03199
2260,1.03199
2261,1.1809
2262,1.03199
2263,1.03199
2264,1.03199
2265,1.03199
2266,1.19608
2267,1.48802
2268,1.48802
2269,1.48802
2270,1.48802
2271,1.48802
2272,1.48802
2273,1.48802
2274,1.48802
2275,1.48802
2276,1
2277,1.21053
2278,1.21053
2279,1.21053
2280,1.21053
2281,1.21053
2282,1.67206
2283,1.21053
2284,1.21053
2285,1.21053
2286,1.21053
2287,1.21053
2288,1.21053
2289,1.21053
2290,1.94526
2291,1.65385
2292,1.21053
2293,1.21053
2294,1.30355
2295,1.21053
2296,1
2297,1.64698
2298,1.30769
2299,1.30769
2300,1.30769
2301,1.30769
2302,1.30769
2303,1.30769
2304,1.53668
2305,1.30769
2306,1.38769
2307,1.34159
2308,1.30769
2309,1
2310,1.05479
2311,1.05479
2312,1.05479
2313,1.05479
2314,1.05479
2315,1.05479
2316,1.05479
2317,1.05479
2318,1.05479
2319,1.09735
2320,1.05479
2321,1.05479
2322,1.05479
2323,1.05479
2324,1.05479
2325,1.30356
2326,1.05479
2327,1.05479
2328,1.05479
2329,1.62729
2330,1.05479
2331,1.13481
2332,1.05479
2333,1.05479
2334,1.05479
2335,1.05479
2336,1.05479
2337,1.09735
2338,1.05479
2339,1.05479
2340,1.05479
2341,1.05479
2342,1.13481
2343,1.05479
2344,1.05479
2345,1.05479
2346,1.05479
2347,1.05479
2348,1.05479
2349,1.05479
2350,1.13481
2351,1.05479
2352,1.05479
2353,1.05479
2354,1.05479
2355,1.05479
2356,1.05479
2357,1.05479
2358,1.05479
2359,1.05479
2360,1.05479
2361,1.05479
2362,1.05479
2363,1.05479
2364,1.05479
2365,1.05479
2366,1.05479
2367,1.05479
2368,1.05479
2369,1.05479
2370,1.05479
2371,1.05479
2372,1.05479
2373,1.05479
2374,1.05479
2375,1.05479
2376,1.05479
2377,1.05479
2378,1.05479
2379,1.05479
2380,1.05479
2381,1.05479
2382,1.05479
2383,1.28181
2384,1.05927
2385,1.05927
2386,1.05927
2387,1.05927
2388,1.05927
2389,1.05927
2390,1.05927
2391,1.05927
2392,1.05927
2393,1.05927
2394,1.05927
2395,1.05927
2396,1.05927
2397,1.05927
2398,1.09818
2399,1.05927
2400,1.05927
2401,1.05927
2402,2.09156
2403,2.52213
2404,1.9449
2405,1.05927
2406,1.05927
2407,1.05927
2408,1.05927
2409,1.05927
2410,1.05927
2411,1.34108
2412,1.05927
2413,1.05927
2414,1.05927
2415,1.05927
2416,1.05927
2417,1.05927
2418,1.1005
2419,1.05927
2420,1.05927
2421,1.05927
2422,1.05927
2423,1.05927
2424,1.05927
2425,1.05927
2426,1.05927
2427,1.05927
2428,1.05927
2429,1.05927
2430,1.05927
2431,1.05927
2432,1.05927
2433,1.05927
2434,1.05927
2435,1.05927
2436,1.05927
2437,1.05927
2438,1.05927
2439,1.05927
2440,1.25656
2441,1.39279
2442,1.05927
2443,1.05927
2444,1.05927
2445,1.05927
2446,1.05927
2447,1.05927
2448,1.05927
2449,1.05927
2450,1.05927
2451,1.05927
2452,1.05927
2453,1.05927
2454,1.05927
2455,1.05927
2456,1.05927
2457,1.05927
2458,1.11561
2459,1.67782
2460,2.56149
2461,2.19675
2462,1.96522
2463,1.708
2464,1.97317
2465,1.84168
2466,2.18497
2467,1.07543
2468,1.07543
2469,1.11587
2470,1.07543
2471,1.26331
2472,2.16729
2473,1.23828
2474,1.48608
2475,1.84348
2476,1.07543
2477,2.86766
2478,3.33843
2479,2.26296
2480,1.07543
2481,1.07543
2482,1.2656
2483,1.07543
2484,1.07543
2485,1.8075
2486,1.18358
2487,1.86464
2488,1.60223
2489,1.66146
2490,1.07543
2491,1.87248
2492,2.28079
2493,1.6976
2494,1.14132
2495,1.747
2496,1.07543
2497,1.69913
2498,1.07543
2499,2.334
2500,1.7543
2501,2.42191
2502,1.74032
2503,2.5283
2504,1.67004
2505,4.03477
2506,1.07543
2507,2.03405
2508,1.14737
2509,1.48109
2510,3.29547
2511,2.11773
2512,2.65285
2513,1.65132
2514,1.26513
2515,1.77179
2516,3.75436
2517,1.53178
2518,1.53329
2519,1.32228
2520,3.78443
2521,1.26513
2522,1.98523
2523,1.35345
2524,1.12069
2525,1.12069
2526,1.12069
2527,1.12069
2528,1.12069
2529,1.35598
2530,1.55125
2531,1.12069
2532,1.12069
2533,1.55125
2534,1.12069
2535,1.12069
2536,1.12069
2537,1.12069
2538,1.19781
2539,1.47414
2540,1.12069
2541,1.28806
2542,2.81898
2543,1.12069
2544,1.12069
2545,1.47414
2546,1.12069
2547,1.47414
2548,1.47414
2549,1.19781
2550,1.19781
2551,1.12069
2552,1.47414
2553,1.12069
2554,1.47414
2555,1.12069
2556,1.47414
2557,1.12069
2558,1.47929
2559,1.19781
2560,1.04255
2561,1.2709
2562,1.20092
2563,1.13178
2564,1.2979
2565,1.13178
2566,1.20622
2567,1.31282
2568,1.78388
2569,1.13178
2570,1.30167
2571,1.13178
2572,1.33955
2573,1.20622
2574,1.37081
2575,1.33955
2576,1.16966
2577,1.28003
2578,1.21089
2579,1.16834
2580,1.16966
2581,1.16456
2582,1.48138
2583,1.33425
2584,1.16966
2585,1.47203
2586,1.13178
2587,1.23748
2588,1.28571
2589,2.27417
2590,1.93878
2591,1.93878
2592,1.65306
2593,1.93878
2594,1.93878
2595,1.93878
2596,1.32256
2597,1.11731
2598,1.02212
2599,1.39673
2600,1.02212
2601,1.11708
2602,1.06503
2603,1.02212
2604,1.39515
2605,1.02212
2606,1.05063
2607,1.05063
2608,1.19373
2609,1.26443
2610,1.15174
2611,1.35834
2612,1.02212
2613,1.24577
2614,2.14118
2615,1.02212
2616,1.26443
2617,1.12231
2618,1.05063
2619,1.14596
2620,1.16522
2621,2.10338
2622,1.02212
2623,1.87997
2624,1.05063
2625,2.77508
2626,1.02212
2627,1.02212
2628,1.12231
2629,1.02212
2630,1.5201
2631,1.10268
2632,3.18585
2633,1.02212
2634,1.42726
2635,2.56209
2636,1.02212
2637,1.10268
2638,1.02212
2639,1.09106
2640,1.02212
2641,1.02212
2642,1.14061
2643,1.21727
2644,1.10268
2645,1.2
2646,1.07429
2647,1.06256
2648,1.6524
2649,1.7352
2650,1.49033
2651,1.74488
2652,1.49033
2653,1.02212
2654,1.05063
2655,1.02212
2656,1.77811
2657,1.22965
2658,1.15441
2659,1.5093
2660,1.58892
2661,1.02212
2662,1.02212
2663,1.11708
2664,1.11708
2665,1.02212
2666,1.06503
2667,1.05063
2668,1.07429
2669,1.49893
2670,1.02212
2671,1.02212
2672,1.02212
2673,1.04578
2674,1.02212
2675,1.11731
2676,1.06503
2677,1.26645
2678,1.30987
2679,1.06256
2680,1.05063
2681,1.6553
2682,1.17435
2683,1.02212
2684,1.26443
2685,1.11708
2686,1.14074
2687,1.05063
2688,1.09354
2689,1.02212
2690,1.02212
2691,1.26943
2692,1.02212
2693,1.14074
2694,1.11708
2695,2.39338
2696,1.02212
2697,1.11731
2698,1.02212
2699,1.11708
2700,1.02212
2701,1.02212
2702,1.14074
2703,2.60697
2704,1.02212
2705,1.02212
2706,1.12231
2707,1.02212
2708,2.10862
2709,1.2533
2710,1.11708
2711,1.02212
2712,1.02212
2713,1.32983
2714,1.11708
2715,1.13398
2716,1.14559
2717,1.11708
2718,1.14559
2719,1.02212
2720,1.11708
2721,1.14559
2722,1.02212
2723,1.12231
2724,1.06503
2725,1.02212
2726,1.11731
2727,1.02212
2728,1.02212
2729,1.09354
2730,1.02212
2731,1.11708
2732,1.09354
2733,1.11731
2734,1.02212
2735,1.02212
2736,1.17435
2737,1.14559
2738,1.06503
2739,1.23118
2740,1.34456
2741,1.11708
2742,1.06503
2743,1.11708
2744,1.11708
2745,1.02212
2746,1.06503
2747,1.02212
2748,1.11708
2749,1.06503
2750,1.14783
2751,1.02212
2752,1.02212
2753,2.17181
2754,1.05063
2755,1.12231
2756,1.02212
2757,1.02212
2758,1.02212
2759,1.05063
2760,2.05762
2761,2.25656
2762,2.90615
2763,1.06503
2764,1.02212
2765,1.07417
2766,1.06503
2767,1.02212
2768,1.02212
2769,1.02212
2770,1.17807
2771,1.02212
2772,1.3323
2773,1.11708
2774,1.05063
2775,1.05063
2776,1.02212
2777,1.02212
2778,1.02212
2779,1.02212
2780,1.65855
2781,1.2496
2782,1.06503
2783,1.02212
2784,1.82087
2785,2.02551
2786,1.26668
2787,2.14748
2788,1.02212
2789,1.02212
2790,1.02212
2791,1.15752
2792,1.06503
2793,1.39898
2794,1.02212
2795,1.23416
2796,1.16925
2797,1.04578
2798,1.15441
2799,1.02212
2800,1.05063
2801,1.09106
2802,1.04578
2803,1.02212
2804,1.17807
2805,1.26668
2806,1.05063
2807,1
2808,1.4
2809,1.4
2810,1.4
2811,1.4
2812,1.4
2813,1.9
2814,1.4
2815,1.4
2816,1.4
2817,1.4
2818,1
2819,1.34065
2820,1.06897
2821,1.06897
2822,1.71799
2823,1.06897
2824,1.06897
2825,1.06897
2826,1.30865
2827,1.10818
2828,1.06897
2829,1.06897
2830,1.24982
2831,1.06897
2832,1.06897
2833,1.06897
2834,1.06897
2835,1.21963
2836,1.17428
2837,1.06897
2838,1.06897
2839,1.06897
2840,1.06897
2841,1.06897
2842,1.44514
2843,1.06897
2844,1.06897
2845,1.06897
2846,1.06897
2847,1.12779
2848,1.06897
2849,1.06897
2850,1.17428
2851,1.06897
2852,1.44514
2853,1.44514
2854,1.55625
2855,1.06897
2856,1.44514
2857,1.06897
2858,1.24611
2859,1.55045
2860,1.06897
2861,1.25163
2862,1.06897
2863,1.06897
2864,1.24982
2865,1.06897
2866,1.167
2867,1.06897
2868,1.06897
2869,1.70561
2870,1.21963
2871,1.06897
2872,1.06897
2873,1.11998
2874,1.23555
2875,1.23555
2876,1.23555
2877,1.23555
2878,1.23555
2879,1.23555
2880,1.23555
2881,1.23555
2882,1.23555
2883,1.23555
2884,1.23555
2885,1.23555
2886,1.23555
2887,1.23555
2888,1.23555
2889,1.23555
2890,1.23555
2891,1.23555
2892,1
2893,1.11765
2894,1.11765
2895,1.11765
2896,1.25247
2897,1.11765
2898,1.11765
2899,1.11765
2900,1.11765
2901,2.01991
2902,1.11765
2903,1.11765
2904,1.42534
2905,1.11765
2906,1.23469
2907,1.24265
2908,1.11765
2909,1.11765
2910,1.11765
2911,1.13542
2912,1.11765
2913,1.11765
2914,1.11765
2915,1.11765
2916,1.11765
2917,1.11765
2918,1.13542
2919,1.11765
2920,1.11765
2921,1.34716
2922,1.11765
2923,1.11765
2924,1.15774
2925,1
2926,1.66667
2927,1.66667
2928,1.66667
2929,1.66667
2930,1.66667
2931,1.66667
2932,1.07091
2933,1.08947
2934,1.05917
2935,1.05917
2936,1.05917
2937,1.05917
2938,1.05917
2939,1.05917
2940,1.05917
2941,1.05917
2942,1.24135
2943,1.05917
2944,1.05917
2945,1.05917
2946,1.05917
2947,1.05917
2948,1.05917
2949,1.05917
2950,1.05917
2951,1.05917
2952,1.05917
2953,1.05917
2954,1.05917
2955,1.05917
2956,1.05917
2957,1.05917
2958,1.05917
2959,1.05917
2960,1.05917
2961,1.05917
2962,1.05917
2963,1.05917
2964,1.05917
2965,1.05917
2966,1.05917
2967,1.05917
2968,1.05917
2969,1.05917
2970,1.05917
2971,1.05917
2972,1.05917
2973,1.05917
2974,1.05917
2975,1.05917
2976,1.05917
2977,1.05917
2978,1.05917
2979,1.05917
2980,1.05917
2981,1.05917
2982,1.05917
2983,1.05917
2984,1.05917
2985,1.05917
2986,1.05917
2987,1.05917
2988,1.05917
2989,1.05917
2990,1.05917
2991,1.05917
2992,1.05917
2993,1.05917
2994,1.05917
2995,1.05917
2996,1.05917
2997,1.05917
2998,1.05917
2999,1.05917
3000,1.05917
3001,1.05917
3002,1.05917
3003,1.30002
3004,1.7193
3005,1.75373
3006,1.59434
3007,1.70732
3008,1.34899
3009,2.02146
3010,1.38514
3011,1.43529
3012,1.2252
3013,1.17506
3014,1.20218
3015,1.26018
3016,1.17506
3017,1.37729
3018,1.07143
3019,1.13364
3020,1.13364
3021,1.13364
3022,1.13364
3023,1.13364
3024,1.13364
3025,1.13364
3026,1.13364
3027,1.13364
3028,1.13364
3029,1.13364
3030,1.13364
3031,1.13364
3032,1.13364
3033,1.13364
3034,1.13364
3035,1.13364
3036,2.3873
3037,1.13364
3038,1.13364
3039,1.13364
3040,1.13364
3041,1.13364
3042,1.13364
3043,1.13364
3044,1.13364
3045,1.13364
3046,1.16754
3047,1.13364
3048,1.13364
3049,1.13364
3050,1
3051,1.12121
3052,1.12121
3053,1.12121
3054,1.12121
3055,1.12121
3056,1.12121
3057,1.12121
3058,1.12121
3059,1.12121
3060,1.12121
3061,1.12121
3062,1.12121
3063,1.12121
3064,1.12121
3065,1.12121
3066,1.12121
3067,1.12121
3068,1.12121
3069,1.12121
3070,1.12121
3071,1.12121
3072,1.12121
3073,1.12121
3074,1.12121
3075,1.12121
3076,1.12121
3077,1.12121
3078,1.12121
3079,1.12121
3080,1.12121
3081,1.12121
3082,1.12121
3083,1.12121
3084,1.15257
3085,1.05591
3086,1.63048
3087,1.05591
3088,1.25391
3089,1.05591
3090,1.05591
3091,2.54379
3092,1.05591
3093,1.88439
3094,1.05591
3095,1.49496
3096,2.18183
3097,1.8197
3098,1.58698
3099,1.05591
3100,1.05591
3101,1.55449
3102,1.38361
3103,1.2912
3104,1.05591
3105,1.05591
3106,1.46091
3107,1.05591
3108,1.30179
3109,1.05591
3110,1.05591
3111,1.05591
3112,1.18854
3113,1.05591
3114,1.17712
3115,1.05591
3116,1.05591
3117,1.39798
3118,1.05591
3119,1.05591
3120,1.05591
3121,2.20949
3122,1.05591
3123,1.05591
3124,1.05591
3125,1.05591
3126,1.05591
3127,1.05591
3128,1.05591
3129,1.05591
3130,1.05591
3131,1.05591
3132,2.28484
3133,1.05591
3134,1.05591
3135,1.20944
3136,1.05591
3137,1.05591
3138,1.05591
3139,1.4044
3140,1.3224
3141,1.0367
3142,1.27156
3143,1.27156
3144,1.27156
3145,1.27156
3146,1.27156
3147,1.27156
3148,1.27156
3149,1.27156
3150,1.27156
3151,1.27156
3152,1.3279
3153,1.27156
3154,1.27156
3155,1.27156
3156,1.27156
3157,1.52274
3158,1.61228
3159,1.09893
3160,1.09893
3161,1.09893
3162,1.52761
3163,1.09893
3164,1.47937
3165,1.09893
3166,1.26681
3167,1.32176
3168,3.40679
3169,1.55787
3170,1.14831
3171,1.39972
3172,1.14831
3173,1.09893
3174,2.55177
3175,1.52534
3176,1.14831
3177,1.09893
3178,1.39972
3179,1.09893
3180,1.09893
3181,1.09893
3182,1.09893
3183,1.5629
3184,1.09893
3185,1.09893
3186,1.62167
3187,3.52528
3188,1.49378
3189,1.09893
3190,1.26681
3191,1.09893
3192,1.57229
3193,1.35973
3194,1.09893
3195,1.26681
3196,1.09893
3197,1.48876
3198,1.26681
3199,1.62167
3200,1.23184
3201,1.09893
3202,1.86676
3203,1.09893
3204,1.26681
3205,3.00439
3206,1.28123
3207,2.3257
3208,1.09893
3209,1.07898
3210,3.23348
3211,1.06924
3212,1.0739
3213,1.0739
3214,1.20833
3215,1.16595
3216,1.0739
3217,1.15288
3218,1.24785
3219,1.32608
3220,1.0739
3221,1.23431
3222,1.0739
3223,1.41231
3224,1.30331
3225,1.44721
3226,1.0739
3227,1.0739
3228,1.37878
3229,1.0739
3230,1.0739
3231,1.0739
3232,1.0739
3233,1.0739
3234,1.0739
3235,1.0739
3236,1.20833
3237,1.0739
3238,1.90362
3239,1.0739
3240,1.31718
3241,1.16122
3242,1.0739
3243,1.0739
3244,1.0739
3245,1.15288
3246,1.0739
3247,1.22433
3248,1.37441
3249,1.0739
3250,1.0739
3251,1.0739
3252,1.09988
3253,1.79059
3254,1.0739
3255,1.30331
3256,1.36078
3257,1.12935
3258,1.73199
3259,1.0739
3260,1.0739
3261,1.68693
3262,1.0739
3263,1.94417
3264,1.2904
3265,1.10669
3266,1.34988
3267,1
3268,1.19048
3269,1.19048
3270,1.19048
3271,1.19048
3272,1.19048
3273,1.19048
3274,1.19048
3275,1.33333
3276,1.19048
3277,1.19048
3278,1.19048
3279,1.19048
3280,1.19048
3281,2.83174
3282,1.19048
3283,1.19048
3284,1.30159
3285,1.19048
3286,1.19048
3287,1
3288,1.04124
3289,1.04124
3290,1.04124
3291,1.04124
3292,1.04124
3293,1.04124
3294,1.04124
3295,1.04124
3296,1.04124
3297,1.04124
3298,1.04124
3299,1.04124
3300,1.04124
3301,1.04124
3302,1.04124
3303,1.04124
3304,1.04124
3305,1.04124
3306,1.04124
3307,1.04124
3308,1.04124
3309,1.04124
3310,1.04124
3311,1.04124
3312,1.04124
3313,1.04124
3314,1.04124
3315,1.04124
3316,1.04124
3317,1.04124
3318,1.04124
3319,1.04124
3320,1.04124
3321,1.04124
3322,1.04124
3323,1.04124
3324,1.04124
3325,1.04124
3326,1.04124
3327,1.04124
3328,1.04124
3329,1.04124
3330,1.04124
3331,1.04124
3332,1.04124
3333,1.04124
3334,1.04124
3335,1.04124
3336,1.04124
3337,1.04124
3338,1.04124
3339,1.04124
3340,1.04124
3341,1.04124
3342,1.04124
3343,1.04124
3344,1.04124
3345,1.04124
3346,1.04124
3347,1.04124
3348,1.04124
3349,1.04124
3350,1.04124
3351,1.04124
3352,1.04124
3353,1.04124
3354,1.04124
3355,1.04124
3356,1.04124
3357,1.04124
3358,1.04124
3359,1.04124
3360,1.04124
3361,1.04124
3362,1.04124
3363,1.04124
3364,1.04124
3365,1.04124
3366,1.04124
3367,1.04124
3368,1.04124
3369,1.04124
3370,1.04124
3371,1.04124
3372,1.04124
3373,1.04124
3374,1.04124
3375,1.04124
3376,1.04124
3377,1.04124
3378,1.04124
3379,1.04124
3380,1.04124
3381,1.04124
3382,1.04124
3383,1.19387
3384,1.12536
3385,1.12536
3386,1.12536
3387,1.43306
3388,1.31924
3389,1.12536
3390,1.46776
3391,1.31924
3392,1.12536
3393,1.12536
3394,1.33701
3395,1.12536
3396,1.12536
3397,1.12536
3398,1.43306
3399,1.31924
3400,1.12536
3401,1.12536
3402,1.12536
3403,1.12536
3404,1.12536
3405,1.43306
3406,1.12536
3407,1.12536
3408,1.12536
3409,1.12536
3410,1.12536
3411,1.12536
3412,1.12536
3413,1.12536
3414,1.12536
3415,1.12536
3416,1.12536
3417,1.12536
3418,1.09091
3419,1.03802
3420,1.03802
3421,1.03802
3422,1.03802
3423,1.03802
3424,1.03802
3425,1.03802
3426,1.03802
3427,1.03802
3428,1.03802
3429,1.03802
3430,1.03802
3431,1.03802
3432,1.07191
3433,1.03802
3434,1.03802
3435,1.03802
3436,1.03802
3437,1.03802
3438,1.03802
3439,1.03802
3440,1.03802
3441,1.03802
3442,1.03802
3443,1.03802
3444,1.03802
3445,1.03802
3446,1.03802
3447,1.03802
3448,1.03802
3449,1.03802
3450,1.03802
3451,1.03802
3452,1.03802
3453,1.03802
3454,1.03802
3455,1.03802
3456,1.03802
3457,1.03802
3458,1.03802
3459,1.03802
3460,1.03802
3461,1.03802
3462,1.03802
3463,1.03802
3464,1.03802
3465,1.03802
3466,1.03802
3467,1.03802
3468,1.03802
3469,1.03802
3470,1.03802
3471,1.03802
3472,1.03802
3473,1.03802
3474,1.03802
3475,1.03802
3476,1.03802
3477,1.03802
3478,1.03802
3479,1.03802
3480,1.03802
3481,1.03802
3482,1.03802
3483,1.03802
3484,1.03802
3485,1.03802
3486,1.03802
3487,1.03802
3488,1.03802
3489,1.03802
3490,1.03802
3491,1.03802
3492,1.03802
3493,1.03802
3494,1.03802
3495,1.03802
3496,1.03802
3497,1.03802
3498,1.03802
3499,1.03802
3500,1.03802
3501,1.03802
3502,1.03802
3503,1.03802
3504,1.03802
3505,1.03802
3506,1.03802
3507,1.03802
3508,1.03802
3509,1.03802
3510,1.03802
3511,1.03802
3512,1.03802
3513,1.03802
3514,1.03802
3515,1.03802
3516,1.03802
3517,1.03802
3518,1.03802
3519,1.03802
3520,1.03802
3521,1.03802
3522,1.03802
3523,1.03802
3524,1.03802
3525,1.03802
3526,1.03802
3527,1.03802
3528,1.03802
3529,1.03891
3530,1.09062
3531,1.09062
3532,1.09062
3533,1.09062
3534,1.16335
3535,1.09062
3536,1.24382
3537,2.11693
3538,1.09062
3539,1.09062
3540,1.12953
3541,1.09062
3542,1.09062
3543,1.09062
3544,1.09062
3545,1.09062
3546,1.11284
3547,2.07114
3548,1.09062
3549,1.12953
3550,1.09062
3551,1.09062
3552,1.37243
3553,1.10802
3554,1.09062
3555,1.09062
3556,1.37243
3557,1.09062
3558,1.09062
3559,1.09062
3560,1.09062
3561,1.30067
3562,2.70576
3563,1.09062
3564,2.70576
3565,1.45437
3566,1.31677
3567,1.09062
3568,1.09062
3569,1.07389
3570,1.068
3571,1.068
3572,1.068
3573,1.068
3574,1.068
3575,1.068
3576,1.068
3577,1.068
3578,1.16273
3579,1.068
3580,1.068
3581,1.068
3582,1.068
3583,1.068
3584,1.068
3585,1.068
3586,1.068
3587,1.068
3588,1.068
3589,1.068
3590,1.068
3591,1.068
3592,1.068
3593,1.068
3594,1.068
3595,1.068
3596,1.068
3597,1.068
3598,1.068
3599,1.068
3600,1.068
3601,1.068
3602,1.068
3603,1.068
3604,1.068
3605,1.068
3606,1.068
3607,1.068
